product,outcome,specification,term,estimate,std_error,p_value,ci_low,ci_high,n_obs,r2_adj
diesel,refinery_output_kt,2013 held constant,month_9,1.5588018549535239,21.606267444146816,0.9424858631103685,-40.788704175914525,43.90630788582157,276,0.40459643136773304
diesel,refinery_output_kt,2013 held constant,month_10,-37.477664672081175,21.14452314376466,0.07631945968164906,-78.92016850413354,3.9648391599711914,276,0.40459643136773304
diesel,refinery_output_kt,2013 held constant,month_11,-15.644565981724641,20.929457432910805,0.45476766834355975,-56.66554876619395,25.37641680274467,276,0.40459643136773304
diesel,refinery_output_kt,2013 held constant,month_12,25.57983705645796,18.47744583758768,0.1662416230114564,-10.635291311503423,61.794965424419345,276,0.40459643136773304
diesel,net_imports_kt,no 2013 control,const,82.78266941399777,16.854996396514924,9.03999424669079e-07,49.74748351727612,115.81785531071941,276,0.30090126922994387
diesel,net_imports_kt,no 2013 control,trend,-0.743746044642442,0.10249128757599485,3.967190684912713e-13,-0.9446252770205295,-0.5428668122643545,276,0.30090126922994387
diesel,net_imports_kt,no 2013 control,matosinhos_transition,80.12750535624117,31.95099327934582,0.012147675204938868,17.50470925844205,142.7503014540403,276,0.30090126922994387
diesel,net_imports_kt,no 2013 control,matosinhos_transition_trend,15.814068280035142,7.202846885304302,0.028125582857108172,1.696747798682205,29.931388761388078,276,0.30090126922994387
diesel,net_imports_kt,no 2013 control,energy_stress_2022,150.61737977479754,21.69892154287767,3.88678418471241e-12,108.088275047397,193.14648450219806,276,0.30090126922994387
diesel,net_imports_kt,no 2013 control,energy_stress_2022_trend,4.347129821102811,2.945921248342644,0.14003959543372005,-1.426769726940047,10.12102936914567,276,0.30090126922994387
diesel,net_imports_kt,no 2013 control,post_stress,204.402651604389,27.405506652655752,8.754500472304222e-14,150.68884558711088,258.1164576216671,276,0.30090126922994387
diesel,net_imports_kt,no 2013 control,post_stress_trend,-2.5361466493992397,1.456823427888414,0.08170559232060388,-5.391468099894716,0.3191748010962363,276,0.30090126922994387
diesel,net_imports_kt,no 2013 control,month_2,19.27671234980622,19.182241472624074,0.314933007079085,-18.319790079287532,56.87321477889998,276,0.30090126922994387
diesel,net_imports_kt,no 2013 control,month_3,26.451285933603256,17.19236149267993,0.12391450342763745,-7.24512340124269,60.1476952684492,276,0.30090126922994387
diesel,net_imports_kt,no 2013 control,month_4,9.313517346841262,19.833453358204835,0.6386506372932592,-29.5593369242952,48.18637161797773,276,0.30090126922994387
diesel,net_imports_kt,no 2013 control,month_5,-3.047186255409716,20.031862204329126,0.8790946769517847,-42.30891471916394,36.21454220834451,276,0.30090126922994387
diesel,net_imports_kt,no 2013 control,month_6,-12.742088245651601,22.325846476276222,0.5681809218117138,-56.49994326352347,31.015766772220267,276,0.30090126922994387
diesel,net_imports_kt,no 2013 control,month_7,3.8673575901934374,17.46131037327727,0.8247175229987802,-30.35618186430566,38.09089704469253,276,0.30090126922994387
diesel,net_imports_kt,no 2013 control,month_8,19.4768034260386,18.651725781101202,0.296376217341061,-17.079907354436962,56.03351420651416,276,0.30090126922994387
diesel,net_imports_kt,no 2013 control,month_9,25.26016230536189,20.60218494253793,0.22016427218032308,-15.11937818484586,65.63970279556965,276,0.30090126922994387
